Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor) (Low),Meeting Friends/Family (Indoor) (Moderate),Meeting Friends/Family (Indoor) (High),Meeting Friends/Family (Outdoor) (Low),Meeting Friends/Family (Outdoor) (Moderate),Meeting Friends/Family (Outdoor) (High),Domestic Travel (Low),Domestic Travel (Moderate),Domestic Travel (High),International Travel (Low),International Travel (Moderate),International Travel (High),Cafes and Restaurants (Low),Cafes and Restaurants (Moderate),Cafes and Restaurants (High),Pubs and Bars (Low),Pubs and Bars (Moderate),Pubs and Bars (High),Sports and Leisure (Low),Sports and Leisure (Moderate),Sports and Leisure (High),School Closure,Non-Essential Shops,Hospitals/ Care and Nursing Home Visits (Low),Hospitals/ Care and Nursing Home Visits (Moderate),Hospitals/ Care and Nursing Home Visits (High),Temperature,Humidity,Rt
10,0,1,1,0,3,2,60,51,0,60,51,0,60,6,0,60,51,0,60,6,6,60,51,6,60,51,0,7,18,60,24,0,1,2,0
10,0,1,0,0,3,2,61,52,0,61,52,0,61,6,0,61,52,0,61,6,6,61,52,6,61,52,0,7,6,61,24,0,1,2,0
10,0,1,1,0,2,2,61,52,0,61,52,0,61,6,0,61,52,0,61,6,6,61,52,6,61,52,0,7,6,61,24,0,1,2,0
10,0,1,0,0,2,2,61,52,0,61,52,0,61,6,0,61,52,0,61,6,6,61,52,6,61,52,0,7,6,61,24,0,1,1,0
10,0,1,0,0,1,2,61,52,0,61,52,0,61,7,0,61,52,0,61,7,7,61,52,7,61,52,0,8,18,61,24,0,1,1,0
10,0,1,0,0,2,2,61,52,0,61,52,0,61,7,0,61,52,0,61,7,7,61,52,7,61,52,0,8,19,61,25,0,1,2,0
10,0,1,0,0,3,2,61,52,0,61,52,0,61,7,0,61,52,0,61,7,7,61,52,7,61,52,0,8,19,61,25,0,1,2,0
10,0,1,0,0,3,2,62,53,0,62,53,0,62,7,0,62,53,0,62,7,7,62,53,7,62,53,0,8,7,62,25,0,1,2,0
10,0,1,0,0,3,2,62,53,0,62,53,0,62,7,0,62,53,0,62,7,7,62,53,7,62,53,0,8,7,62,25,0,1,2,0
9,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,2,1
9,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,2,1
9,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,2,1
9,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,2,1
9,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,2,1
9,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,1,2,1
9,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,0,0,8,0,0,1,1,1
9,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,0,0,8,0,0,1,2,1
9,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,0,0,8,0,0,1,2,1
9,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,0,0,8,0,0,1,2,1
9,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,0,0,8,0,0,1,1,1
9,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,0,0,8,0,0,1,2,1
9,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,0,0,9,0,0,1,2,1
9,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,0,0,9,0,0,1,1,1
9,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,0,0,9,0,0,1,2,1
9,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,1,0,9,0,0,1,1,1
9,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,1,0,9,0,0,1,1,1
9,0,0,0,0,0,0,9,1,1,9,1,1,9,1,1,9,1,1,9,1,1,9,1,1,9,1,1,1,1,9,1,1,1,1,1
9,0,0,0,0,0,0,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,1,1,10,1,1,1,1,1
9,0,0,0,0,0,0,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,1,1,10,1,1,2,1,1
9,0,0,0,0,0,0,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,1,1,10,1,1,1,1,1
9,0,0,1,0,0,0,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,2,1,10,1,1,1,2,1
9,0,0,1,0,0,0,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10,1,1,2,1,10,1,1,1,2,1
9,0,0,1,0,0,0,10,2,2,10,2,2,10,2,2,10,2,2,10,2,2,10,2,2,10,2,2,2,2,10,2,2,1,1,1
9,0,0,1,0,0,0,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,2,2,11,2,2,1,1,1
9,0,0,1,0,0,0,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,2,2,11,2,2,1,2,1
9,0,0,1,0,0,0,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,2,2,11,2,2,1,2,1
9,0,0,1,0,0,0,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,3,2,11,2,2,1,2,1
9,0,0,2,0,0,0,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,11,2,2,3,2,11,2,2,1,1,1
9,0,0,2,0,0,0,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,3,3,11,3,3,1,1,1
9,0,0,2,0,0,0,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,3,3,12,3,3,2,1,1
9,0,0,2,0,0,0,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,3,3,12,3,3,2,1,1
9,0,0,2,0,0,0,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,3,3,12,3,3,1,1,1
9,0,0,2,0,0,0,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,4,3,12,3,3,2,1,1
9,0,0,2,0,0,0,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,4,3,12,3,3,1,2,1
9,0,0,2,0,0,0,12,4,4,12,4,4,12,4,4,12,4,4,12,4,4,12,4,4,12,4,4,4,4,12,4,4,2,1,1
9,0,0,2,0,0,0,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,4,4,13,4,4,2,1,1
9,0,0,2,0,0,0,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,4,4,13,4,4,2,2,1
9,0,0,2,0,0,0,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,4,4,13,4,4,1,1,1
9,0,0,2,0,0,0,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,5,4,13,4,4,1,1,1
9,0,0,2,0,0,0,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,13,4,4,5,4,13,4,4,1,1,1
9,0,0,2,0,0,0,13,5,5,13,5,5,13,5,5,13,5,5,13,5,5,13,5,5,13,5,5,5,5,13,5,5,2,1,1
9,0,0,2,0,0,0,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,5,5,14,5,5,1,1,1
9,0,0,2,0,0,0,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,5,5,14,5,5,1,1,1
9,0,0,2,0,0,0,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,5,5,14,5,5,1,1,1
9,0,0,2,0,0,0,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,6,5,14,5,5,1,1,1
9,0,0,2,0,0,0,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,14,5,5,6,5,14,5,5,1,1,1
9,0,0,2,0,0,0,14,6,6,14,6,6,14,6,6,14,6,6,14,6,6,14,6,6,14,6,6,6,6,14,6,6,1,1,1
9,0,0,2,0,0,0,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,6,6,15,6,6,1,1,1
9,0,0,2,0,0,0,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,6,6,15,6,6,2,1,1
9,0,0,2,0,0,0,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,6,6,15,6,6,1,1,1
9,0,0,2,0,0,0,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,7,6,15,6,6,2,1,1
9,0,0,2,0,0,0,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,15,6,6,7,6,15,6,6,1,1,1
9,0,0,2,0,0,0,15,7,7,15,7,7,15,7,7,15,7,7,15,7,7,15,7,7,15,7,7,7,7,15,7,7,1,2,1
9,0,0,2,0,0,0,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,7,7,16,7,7,1,2,1
9,0,0,2,0,0,0,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,7,7,16,7,7,1,1,1
9,0,0,2,0,0,0,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,7,7,16,7,7,1,2,1
9,0,0,2,1,0,0,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,8,7,16,7,7,1,1,0
9,0,0,2,1,0,0,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,16,7,7,8,7,16,7,7,1,1,0
9,0,0,2,1,0,0,16,8,8,16,8,8,16,8,8,16,8,8,16,8,8,16,8,8,16,8,8,8,8,16,8,8,1,2,0
9,0,0,2,1,0,0,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,8,8,17,8,8,1,1,0
9,0,0,2,1,0,0,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,8,8,17,8,8,1,1,0
9,0,0,2,1,0,0,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,8,8,17,8,8,2,1,0
9,0,0,2,1,0,0,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,9,8,17,8,8,2,1,0
9,0,0,1,1,0,0,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,17,8,8,9,8,17,8,8,2,1,0
9,0,0,2,1,0,0,17,9,0,17,9,0,17,9,0,17,9,9,17,9,9,17,9,9,17,9,9,9,9,17,9,9,1,1,0
9,0,0,1,1,0,0,18,9,0,18,9,0,18,9,0,18,9,9,18,9,9,18,9,9,18,9,9,9,9,18,9,9,1,1,0
9,0,0,1,1,0,0,18,9,0,18,9,0,18,9,0,18,9,9,18,9,9,18,9,9,18,9,9,9,9,18,9,9,1,1,0
9,0,0,1,1,0,0,18,9,0,18,9,0,18,9,0,18,9,9,18,9,9,18,9,9,18,9,9,9,9,18,9,9,1,1,0
9,0,0,1,1,0,0,18,9,0,18,9,0,18,9,0,18,9,9,18,9,9,18,9,9,18,9,9,10,9,18,9,9,1,1,0
9,0,0,1,1,0,0,18,9,0,18,9,0,18,9,0,18,9,9,18,9,9,18,9,9,18,9,9,10,9,18,9,9,1,1,0
9,0,0,1,1,0,0,18,10,0,18,10,0,18,10,0,18,10,10,18,10,10,18,10,10,18,10,10,10,10,18,10,10,1,1,0
9,0,0,1,1,0,0,19,10,0,19,10,0,19,10,0,19,10,10,19,10,10,19,10,10,19,10,10,10,10,19,10,10,2,1,0
9,0,0,1,1,0,0,19,10,0,19,10,0,19,10,0,19,10,10,19,10,10,19,10,10,19,10,10,10,10,19,10,10,2,2,0
9,0,0,1,1,0,0,19,10,0,19,10,0,19,10,0,19,10,10,19,10,10,19,10,10,19,10,10,10,10,19,10,10,2,2,0
9,0,0,1,1,0,0,19,10,0,19,10,0,19,10,0,19,10,10,19,10,10,19,10,10,19,10,10,11,10,19,10,10,2,1,0
9,0,0,1,1,0,0,19,10,0,19,10,0,19,10,0,19,10,0,19,10,10,19,10,10,19,10,10,11,10,19,10,10,2,1,0
9,0,0,1,1,0,0,19,11,0,19,11,0,19,11,0,19,11,0,19,11,11,19,11,11,19,11,11,11,11,19,11,11,2,1,0
9,0,0,1,1,0,0,20,11,0,20,11,0,20,11,0,20,11,0,20,11,11,20,11,11,20,11,11,11,11,20,11,11,2,1,0
9,0,0,1,1,0,0,20,11,0,20,11,0,20,11,0,20,11,0,20,11,11,20,11,11,20,11,11,11,11,20,11,11,2,2,0
9,0,0,1,1,0,0,20,11,0,20,11,0,20,11,0,20,11,0,20,11,11,20,11,11,20,11,11,11,11,20,11,11,2,1,0
9,0,0,1,1,0,0,20,11,0,20,11,0,20,11,0,20,11,0,20,11,11,20,11,11,20,11,11,12,11,20,11,11,2,1,0
9,0,0,1,1,0,0,20,11,0,20,11,0,20,11,0,20,11,0,20,11,11,20,11,11,20,11,11,12,11,20,11,11,2,1,0
9,0,0,1,1,0,0,20,12,0,20,12,0,20,12,0,20,12,0,20,12,12,20,12,12,20,12,12,12,12,20,12,12,2,1,0
9,0,0,1,1,0,0,21,12,0,21,12,0,21,12,0,21,12,0,21,12,12,21,12,12,21,12,12,12,12,21,12,12,2,1,0
9,0,0,1,1,0,0,21,12,0,21,12,0,21,12,0,21,12,0,21,12,12,21,12,12,21,12,12,12,12,21,12,12,2,1,0
9,0,0,1,1,0,0,21,12,0,21,12,0,21,12,0,21,12,0,21,12,12,21,12,12,21,12,12,12,12,21,12,12,2,1,0
9,0,0,1,1,0,0,21,12,0,21,12,0,21,12,0,21,12,0,21,12,12,21,12,12,21,12,12,0,12,21,12,12,2,1,0
9,0,0,1,1,0,0,21,12,0,21,12,0,21,12,0,21,12,0,21,12,12,21,12,12,21,12,12,0,12,21,12,12,2,1,0
9,0,0,1,1,0,0,21,13,0,21,13,0,21,13,0,21,13,0,21,13,13,21,13,13,21,13,13,0,13,21,13,13,1,2,0
9,0,0,0,1,0,0,22,13,0,22,13,0,22,13,0,22,13,0,22,13,13,22,13,13,22,13,13,0,13,22,13,13,1,2,0
9,0,0,0,1,0,0,22,13,0,22,13,0,22,13,0,22,13,0,22,13,13,22,13,13,22,13,13,0,13,22,13,13,1,2,0
9,0,0,1,1,0,0,22,13,0,22,13,0,22,13,0,22,13,0,22,13,13,22,13,13,22,13,13,0,13,22,13,13,1,2,0
9,0,0,0,1,0,0,22,13,0,22,13,0,22,13,0,22,13,0,22,13,13,22,13,13,22,13,13,0,13,22,13,13,1,2,0
9,0,0,0,1,0,0,22,13,0,22,13,0,22,13,0,22,13,0,22,13,13,22,13,13,22,13,13,0,13,22,13,13,1,1,0
9,0,0,0,1,0,0,22,14,0,22,14,0,22,14,0,22,14,0,22,14,14,22,14,14,22,14,14,0,14,22,14,14,2,1,1
9,0,0,1,1,0,0,23,14,0,23,14,0,23,14,0,23,14,0,23,14,14,23,14,14,23,14,14,0,14,23,14,14,2,2,1
9,0,0,0,1,0,0,23,14,0,23,14,0,23,14,0,23,14,0,23,14,14,23,14,14,23,14,14,0,14,23,14,14,1,2,1
9,0,0,0,1,0,0,23,14,0,23,14,0,23,14,0,23,14,0,23,14,14,23,14,14,23,14,14,0,14,23,14,14,2,2,1
9,0,0,0,1,0,0,23,14,0,23,14,0,23,14,0,23,14,0,23,14,14,23,14,14,23,14,14,0,14,23,14,0,2,2,1
9,0,0,0,1,0,0,23,14,0,23,14,0,23,14,0,23,14,0,23,14,14,23,14,14,23,14,14,0,0,23,14,0,2,2,0
9,0,0,0,1,0,0,23,15,0,23,15,0,23,15,0,23,15,0,23,15,15,23,15,15,23,15,15,0,0,23,15,0,2,2,0
9,0,0,0,1,0,0,24,15,0,24,15,0,24,15,0,24,15,0,24,15,15,24,15,15,24,15,15,0,0,24,15,0,2,2,1
9,0,0,0,1,0,0,24,15,0,24,15,0,24,15,0,24,15,0,24,15,15,24,15,15,24,15,15,0,0,24,15,0,2,2,1
9,0,0,0,1,0,0,24,15,0,24,15,0,24,15,0,24,15,0,24,15,15,24,15,15,24,15,15,0,0,24,15,0,2,2,1
9,0,0,0,1,0,0,24,15,0,24,15,0,24,15,0,24,15,0,24,15,15,24,15,15,24,15,15,0,0,24,15,0,2,2,1
9,0,0,0,1,0,0,24,15,0,24,15,0,24,15,0,24,15,0,24,15,15,24,15,15,24,15,15,0,0,24,15,0,2,1,0
9,0,0,0,1,0,0,24,16,0,24,16,0,24,16,0,24,16,0,24,16,16,24,16,16,24,16,16,0,0,24,16,0,2,1,0
9,0,0,0,1,0,0,25,16,0,25,16,0,25,16,0,25,16,0,25,16,16,25,16,16,25,16,16,0,0,25,16,0,2,1,0
9,0,0,0,1,0,0,25,16,0,25,16,0,25,16,0,25,16,0,25,16,16,25,16,16,25,16,16,0,0,25,16,0,2,1,0
9,0,0,0,1,0,0,25,16,0,25,16,0,25,16,0,25,16,0,25,16,16,25,16,16,25,16,16,0,0,25,16,0,3,1,0
9,0,0,0,1,0,0,25,16,0,25,16,0,25,16,0,25,16,0,25,16,16,25,16,16,25,16,16,0,0,25,16,0,3,1,0
9,0,0,0,1,0,0,25,16,0,25,16,0,25,16,0,25,16,0,25,16,16,25,16,16,25,16,16,0,0,25,16,0,2,2,0
9,0,0,0,1,0,0,25,17,0,25,17,0,25,17,0,25,17,0,25,17,17,25,17,17,25,17,17,0,0,25,17,0,2,2,0
9,0,0,0,1,0,0,26,17,0,26,17,0,26,17,0,26,17,0,26,17,17,26,17,17,26,17,17,0,0,26,17,0,2,2,0
9,0,0,0,1,0,0,26,17,0,26,17,0,26,17,0,26,17,0,26,17,17,26,17,17,26,17,17,0,0,26,17,0,2,2,0
9,0,0,0,1,0,0,26,17,0,26,17,0,26,17,0,26,17,0,26,17,17,26,17,17,26,17,17,0,0,26,17,0,2,2,0
9,0,0,0,1,0,0,26,17,0,26,17,0,26,0,0,26,17,0,26,17,0,26,17,0,26,17,0,0,0,26,17,0,2,2,0
9,0,0,0,1,0,0,26,17,0,26,17,0,26,0,0,26,17,0,26,17,0,26,17,0,26,17,0,0,0,26,17,0,2,2,0
9,0,0,0,1,0,0,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,0,0,26,18,0,2,2,0
9,0,0,0,1,0,0,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,0,0,27,18,0,2,2,0
9,0,0,0,1,0,0,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,0,0,27,18,0,2,2,0
9,0,0,0,1,0,0,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,0,0,27,18,0,2,2,0
9,0,0,0,1,0,0,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,0,0,27,18,0,2,2,0
9,0,0,0,1,0,0,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,0,0,27,18,0,2,2,0
9,0,0,0,1,0,0,27,19,0,27,19,0,27,0,0,27,19,0,27,19,0,27,19,0,27,19,0,0,0,27,19,0,2,2,0
9,0,0,0,1,0,0,28,19,0,28,19,0,28,0,0,28,19,0,28,19,0,28,19,0,28,19,0,0,0,28,19,0,2,2,0
9,0,0,0,1,0,0,28,19,0,28,19,0,28,0,0,28,19,0,28,19,0,28,19,0,28,19,0,0,0,28,19,0,2,1,0
9,0,0,0,1,0,0,28,19,0,28,19,0,28,0,0,28,19,0,28,19,0,28,19,0,28,19,0,0,0,28,19,0,2,1,0
9,0,0,0,1,0,0,28,19,0,28,19,0,28,0,0,28,19,0,28,19,0,28,19,0,28,19,0,0,0,28,19,0,2,2,1
9,0,0,0,1,0,0,28,19,0,28,19,0,28,0,0,28,19,0,28,19,0,28,19,0,28,19,0,0,0,28,19,0,2,2,1
9,0,0,0,1,0,0,28,20,0,28,20,0,28,0,0,28,20,0,28,20,0,28,20,0,28,20,0,0,0,28,20,0,2,2,1
9,0,0,0,1,0,0,29,20,0,29,20,0,29,0,0,29,20,0,29,20,0,29,20,0,29,20,0,0,0,29,20,0,2,2,0
9,0,0,0,1,0,0,29,20,0,29,20,0,29,0,0,29,20,0,29,20,0,29,20,0,29,20,0,0,0,29,20,0,2,2,0
9,0,0,0,1,0,0,29,20,0,29,20,0,29,0,0,29,20,0,29,20,0,29,20,0,29,20,0,0,0,29,20,0,2,2,0
9,0,0,0,1,0,0,29,20,0,29,20,0,29,0,0,29,20,0,29,20,0,29,20,0,29,20,0,0,0,29,20,0,2,1,0
9,0,0,0,1,0,0,29,20,0,29,20,0,29,0,0,29,20,0,29,20,0,29,20,0,29,20,0,0,0,29,20,0,2,1,0
9,0,0,0,1,0,0,29,21,0,29,21,0,29,0,0,29,21,0,29,21,0,29,21,0,29,21,0,0,0,29,21,0,2,1,0
9,0,0,0,1,0,0,30,21,0,30,21,0,30,0,0,30,21,0,30,21,0,30,21,0,30,21,0,0,0,30,21,0,2,1,0
9,0,0,0,1,0,0,30,21,0,30,21,0,30,0,0,30,21,0,30,21,0,30,21,0,30,21,0,0,0,30,21,0,2,2,0
9,0,0,0,1,0,0,30,21,0,30,21,0,30,0,0,30,21,0,30,21,0,30,21,0,30,21,0,0,0,30,21,0,2,1,0
9,0,0,0,1,0,0,30,21,0,30,21,0,30,0,0,30,21,0,30,21,0,30,21,0,30,21,0,0,0,30,21,0,2,2,0
9,0,0,0,1,0,0,30,21,0,30,21,0,30,0,0,30,21,0,30,21,0,30,21,0,30,21,0,0,0,30,21,0,2,2,1
9,0,0,0,1,0,0,30,22,0,30,22,0,30,0,0,30,22,0,30,22,0,30,22,0,30,22,0,0,0,30,22,0,2,2,1
9,0,0,0,1,0,0,31,22,0,31,22,0,31,0,0,31,22,0,31,22,0,31,22,0,31,22,0,0,0,31,22,0,2,2,1
9,0,0,0,1,0,0,31,22,0,31,22,0,31,0,0,31,22,0,31,22,0,31,22,0,31,22,0,0,0,31,22,0,2,1,1
9,0,0,0,1,0,0,31,22,0,31,22,0,31,0,0,31,22,0,31,22,0,31,22,0,31,22,0,0,0,31,22,0,2,1,1
9,0,0,0,1,0,0,31,22,0,31,22,0,31,0,0,31,22,0,31,22,0,31,22,0,31,22,0,0,0,31,22,0,3,1,0
9,0,0,0,1,0,0,31,22,0,31,22,0,31,0,0,31,22,0,31,0,0,31,0,0,31,22,0,0,0,31,22,0,2,2,0
9,0,0,0,1,0,0,31,23,0,31,23,0,31,0,0,31,23,0,31,0,0,31,0,0,31,23,0,0,0,31,23,0,2,2,0
9,0,0,0,1,0,0,32,23,0,32,23,0,32,0,0,32,23,0,32,0,0,32,0,0,32,23,0,0,0,32,23,0,2,1,1
9,0,0,0,1,0,0,32,23,0,32,23,0,32,0,0,32,23,0,32,0,0,32,0,0,32,23,0,0,0,32,23,0,2,2,1
9,0,0,0,1,0,0,32,23,0,32,23,0,32,0,0,32,23,0,32,0,0,32,0,0,32,23,0,0,0,32,23,0,2,2,1
9,0,0,0,1,0,0,32,23,0,32,23,0,32,0,0,32,23,0,32,0,0,32,0,0,32,23,0,0,0,32,23,0,2,2,1
9,0,0,0,1,0,0,32,23,0,32,23,0,32,0,0,32,23,0,32,0,0,32,0,0,32,23,0,0,0,32,23,0,3,2,1
9,0,0,0,1,0,0,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,24,0,0,0,32,24,0,2,2,1
9,0,0,0,1,0,0,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,24,0,0,0,33,24,0,2,2,1
9,0,0,0,1,0,0,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,24,0,0,0,33,24,0,2,2,1
9,0,0,0,1,0,0,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,24,0,0,0,33,24,0,3,1,1
9,0,0,0,1,0,0,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,24,0,0,0,33,24,0,3,1,1
9,0,0,0,1,0,0,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,24,0,0,0,33,24,0,2,2,1
9,0,0,0,1,0,0,33,25,0,33,25,0,33,0,0,33,25,0,33,0,0,33,0,0,33,25,0,0,0,33,25,0,2,2,1
9,0,0,0,1,0,0,34,25,0,34,25,0,34,0,0,34,25,0,34,0,0,34,0,0,34,0,0,0,0,34,25,0,2,2,0
9,0,0,0,1,0,0,34,25,0,34,25,0,34,0,0,34,25,0,34,0,0,34,0,0,34,0,0,0,0,34,25,0,2,2,0
9,0,0,0,1,0,0,34,25,0,34,25,0,34,0,0,34,25,0,34,0,0,34,0,0,34,0,0,0,0,34,25,0,2,2,0
9,0,0,0,1,0,0,34,25,0,34,25,0,34,0,0,34,25,0,34,0,0,34,0,0,34,0,0,0,0,34,25,0,2,2,0
9,0,0,0,1,0,0,34,25,0,34,25,0,34,0,0,34,25,0,34,0,0,34,0,0,34,0,0,0,0,34,25,0,2,2,1
9,0,0,0,1,0,0,34,26,0,34,26,0,34,0,0,34,26,0,34,0,0,34,0,0,34,0,0,0,0,34,26,0,2,1,1
9,0,0,0,1,0,0,35,26,0,35,26,0,35,0,0,35,26,0,35,0,0,35,0,0,35,0,0,0,0,35,26,0,2,2,0
9,0,0,0,1,0,0,35,26,0,35,26,0,35,0,0,35,26,0,35,0,0,35,0,0,35,0,0,0,0,35,26,0,2,2,0
9,0,0,0,1,0,0,35,26,0,35,26,0,35,0,0,35,26,0,35,0,0,35,0,0,35,0,0,0,0,35,26,0,2,2,0
9,0,0,0,1,0,0,35,26,0,35,26,0,35,0,0,35,26,0,35,0,0,35,0,0,35,0,0,0,0,35,26,0,2,1,0
9,0,0,0,1,0,0,35,26,0,35,26,0,35,0,0,35,26,0,35,0,0,35,0,0,35,0,0,0,0,35,26,0,2,2,0
9,0,0,0,1,0,0,35,27,0,35,27,0,35,0,0,35,27,0,35,0,0,35,0,0,35,0,0,0,0,35,27,0,2,2,1
9,0,0,0,1,0,0,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,0,0,36,27,0,2,2,1
9,0,0,0,1,0,0,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,0,0,36,27,0,2,2,1
9,0,0,0,1,0,0,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,0,0,36,27,0,1,2,1
9,0,0,0,1,0,0,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,0,0,36,27,0,1,1,1
9,0,0,0,1,0,0,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,0,0,36,27,0,2,1,1
